GHLFSAM,GRGC,GVARSTR,RFPOV,RHCALMN,RHCALYR,SROTATON,SSUSEQ,TFTOTINC,WHFNWGT,SSUID
1,83,28,1155,3,2012,4,32557,4453,3868.8293,794925754509
1,83,28,1136,12,2011,4,32557,4436,3839.2971,794925754509
1,83,28,1141,1,2012,4,32557,4453,3802.7292,794925754509
1,83,28,1146,2,2012,4,32557,4453,3771.7439,794925754509
1,83,28,1155,3,2012,4,32557,4453,3868.8293,794925754509
1,66,28,1470,12,2011,4,32546,6458,4185.1162,794925754040
1,66,28,1477,1,2012,4,32546,6933,4212.4424,794925754040
1,66,28,1483,2,2012,4,32546,7374,4207.3320,794925754040
1,66,28,1495,3,2012,4,32546,7433,4262.0986,794925754040
1,66,28,1470,12,2011,4,32546,6458,4185.1162,794925754040
1,66,28,1477,1,2012,4,32546,6933,4212.4424,794925754040
1,66,28,1483,2,2012,4,32546,7374,4207.3320,794925754040
1,66,28,1495,3,2012,4,32546,7433,4262.0986,794925754040
1,66,28,978,12,2011,4,32546,4590,4911.0098,794925754040
1,66,28,982,1,2012,4,32546,4590,4857.0435,794925754040
1,66,28,987,2,2012,4,32546,4590,5183.3203,794925754040
1,66,28,994,3,2012,4,32546,4590,4965.4180,794925754040
1,66,28,1470,12,2011,4,32546,6458,4185.1162,794925754040
1,66,28,1477,1,2012,4,32546,6933,4212.4424,794925754040
1,66,28,1483,2,2012,4,32546,7374,4207.3320,794925754040
1,66,28,1495,3,2012,4,32546,7433,4262.0986,794925754040
1,66,28,1259,12,2011,4,32546,4895,2757.4617,794925754040
1,66,28,1264,1,2012,4,32546,4895,2950.9399,794925754040
1,66,28,1270,2,2012,4,32546,4895,2832.6331,794925754040
1,66,28,1279,3,2012,4,32546,3878,2809.4722,794925754040
1,66,28,1259,12,2011,4,32546,4895,2757.4617,794925754040
1,66,28,1264,1,2012,4,32546,4895,2950.9399,794925754040
1,66,28,1270,2,2012,4,32546,4895,2832.6331,794925754040
1,66,28,1279,3,2012,4,32546,3878,2809.4722,794925754040
1,66,28,978,12,2011,4,32546,2083,4911.0098,794925754040
1,66,28,982,1,2012,4,32546,2083,4857.0435,794925754040
1,66,28,987,2,2012,4,32546,2083,5183.3203,794925754040
1,66,28,994,3,2012,4,32546,2083,4965.4180,794925754040
1,62,28,1259,12,2011,4,32562,4055,3879.1260,794925754804
1,62,28,1264,1,2012,4,32562,2472,3943.5405,794925754804
1,62,28,1270,2,2012,4,32562,2472,3956.7898,794925754804
1,62,28,1279,3,2012,4,32562,2472,3921.4189,794925754804
1,62,28,1259,12,2011,4,32562,4055,3879.1260,794925754804
1,62,28,1264,1,2012,4,32562,2472,3943.5405,794925754804
1,62,28,1270,2,2012,4,32562,2472,3956.7898,794925754804
1,62,28,1279,3,2012,4,32562,2472,3921.4189,794925754804
1,79,28,1136,12,2011,4,32555,2925,3524.7319,794925754420
1,79,28,1141,1,2012,4,32555,3057,3607.5132,794925754420
1,79,28,1146,2,2012,4,32555,3057,3608.5259,794925754420
1,79,28,1155,3,2012,4,32555,3057,3622.3892,794925754420
1,79,28,1136,12,2011,4,32555,2925,3524.7319,794925754420
1,79,28,1141,1,2012,4,32555,3057,3607.5132,794925754420
1,79,28,1146,2,2012,4,32555,3057,3608.5259,794925754420
1,79,28,1155,3,2012,4,32555,3057,3622.3892,794925754420
1,18,28,1513,12,2011,4,32560,10061,4281.5313,794925754584
1,18,28,1520,1,2012,4,32560,10011,4291.5854,794925754584
1,18,28,1526,2,2012,4,32560,10011,4329.5752,794925754584
1,18,28,1538,3,2012,4,32560,10011,4379.8125,794925754584
1,18,28,1513,12,2011,4,32560,10061,4281.5313,794925754584
1,18,28,1520,1,2012,4,32560,10011,4291.5854,794925754584
1,18,28,1526,2,2012,4,32560,10011,4329.5752,794925754584
1,18,28,1538,3,2012,4,32560,10011,4379.8125,794925754584
1,18,28,1513,12,2011,4,32560,10061,4281.5313,794925754584
1,18,28,1520,1,2012,4,32560,10011,4291.5854,794925754584
1,18,28,1526,2,2012,4,32560,10011,4329.5752,794925754584
1,18,28,1538,3,2012,4,32560,10011,4379.8125,794925754584
2,30,89,1949,9,2011,1,14760,7840,2802.4487,462860986465
2,30,89,1945,10,2011,1,14760,7873,2836.1794,462860986465
2,30,89,1944,11,2011,1,14760,7873,2837.0928,462860986465
2,30,89,1939,12,2011,1,14760,8313,2811.5354,462860986465
2,30,89,1949,9,2011,1,14760,7840,2802.4487,462860986465
2,30,89,1945,10,2011,1,14760,7873,2836.1794,462860986465
2,30,89,1944,11,2011,1,14760,7873,2837.0928,462860986465
2,30,89,1939,12,2011,1,14760,8313,2811.5354,462860986465
2,30,89,1949,9,2011,1,14760,7840,2802.4487,462860986465
2,30,89,1945,10,2011,1,14760,7873,2836.1794,462860986465
2,30,89,1944,11,2011,1,14760,7873,2837.0928,462860986465
2,30,89,1939,12,2011,1,14760,8313,2811.5354,462860986465
2,30,89,1949,9,2011,1,14760,7840,2802.4487,462860986465
2,30,89,1945,10,2011,1,14760,7873,2836.1794,462860986465
2,30,89,1944,11,2011,1,14760,7873,2837.0928,462860986465
2,30,89,1939,12,2011,1,14760,8313,2811.5354,462860986465
2,30,89,1981,9,2011,1,14156,6043,3848.2749,462133986465
2,30,89,1977,10,2011,1,14156,6043,3894.5938,462133986465
2,30,89,1975,11,2011,1,14156,6043,3895.8481,462133986465
2,30,89,1970,12,2011,1,14156,7343,3860.7524,462133986465
2,30,89,1981,9,2011,1,14156,6043,3848.2749,462133986465
2,30,89,1977,10,2011,1,14156,6043,3894.5938,462133986465
2,30,89,1975,11,2011,1,14156,6043,3895.8481,462133986465
2,30,89,1970,12,2011,1,14156,7343,3860.7524,462133986465
2,30,89,1981,9,2011,1,14156,6043,3848.2749,462133986465
2,30,89,1977,10,2011,1,14156,6043,3894.5938,462133986465
2,30,89,1975,11,2011,1,14156,6043,3895.8481,462133986465
2,30,89,1970,12,2011,1,14156,7343,3860.7524,462133986465
2,30,89,1981,9,2011,1,14156,6043,3848.2749,462133986465
2,30,89,1977,10,2011,1,14156,6043,3894.5938,462133986465
2,30,89,1975,11,2011,1,14156,6043,3895.8481,462133986465
2,30,89,1970,12,2011,1,14156,7343,3860.7524,462133986465
2,50,89,906,9,2011,1,14569,1248,2979.3381,462379986770
2,50,89,904,10,2011,1,14569,1248,2913.6133,462379986770
2,50,89,904,11,2011,1,14569,1248,2829.3521,462379986770
2,50,89,901,12,2011,1,14569,1248,2915.1526,462379986770
2,50,89,1303,9,2011,1,14157,1080,3878.6707,462133986770
2,50,89,1300,10,2011,1,14157,1080,3928.4111,462133986770
2,50,89,1299,11,2011,1,14157,1080,3650.0164,462133986770
2,50,89,1296,12,2011,1,14157,1080,3633.0510,462133986770
2,50,89,983,9,2011,1,14157,2401,3878.6707,462133986770
2,50,89,981,10,2011,1,14157,2401,3928.4111,462133986770
2,50,89,980,11,2011,1,14157,2401,3650.0164,462133986770
2,50,89,978,12,2011,1,14157,2481,3633.0510,462133986770
2,50,89,1303,9,2011,1,14157,1080,3878.6707,462133986770
2,50,89,1300,10,2011,1,14157,1080,3928.4111,462133986770
2,50,89,1299,11,2011,1,14157,1080,3650.0164,462133986770
2,50,89,1296,12,2011,1,14157,1080,3633.0510,462133986770
2,50,89,983,9,2011,1,14659,3171,3251.6223,462454986770
2,50,89,981,10,2011,1,14659,3171,3097.7957,462454986770
2,50,89,980,11,2011,1,14659,3171,3155.7717,462454986770
2,50,89,978,12,2011,1,14659,3171,3400.2493,462454986770
2,50,89,1265,9,2011,1,15178,7182,4136.4463,462958986770
2,50,89,1263,10,2011,1,15178,7182,4071.8865,462958986770
2,50,89,1262,11,2011,1,15178,7182,4187.7480,462958986770
2,50,89,1259,12,2011,1,15178,7182,4217.9868,462958986770
2,50,89,1265,9,2011,1,15178,7182,4136.4463,462958986770
2,50,89,1263,10,2011,1,15178,7182,4071.8865,462958986770
2,50,89,1262,11,2011,1,15178,7182,4187.7480,462958986770
2,50,89,1259,12,2011,1,15178,7182,4217.9868,462958986770
2,50,89,1981,9,2011,1,14633,9617,3848.2749,462448986770
2,50,89,1977,10,2011,1,14633,9617,3894.5938,462448986770
2,50,89,1975,11,2011,1,14633,9617,3895.8481,462448986770
2,50,89,1970,12,2011,1,14633,9617,3860.7524,462448986770
2,50,89,1981,9,2011,1,14633,9617,3848.2749,462448986770
2,50,89,1977,10,2011,1,14633,9617,3894.5938,462448986770
2,50,89,1975,11,2011,1,14633,9617,3895.8481,462448986770
2,50,89,1970,12,2011,1,14633,9617,3860.7524,462448986770
2,50,89,1981,9,2011,1,14633,9617,3848.2749,462448986770
2,50,89,1977,10,2011,1,14633,9617,3894.5938,462448986770
2,50,89,1975,11,2011,1,14633,9617,3895.8481,462448986770
2,50,89,1970,12,2011,1,14633,9617,3860.7524,462448986770
2,50,89,1981,9,2011,1,14633,9617,3848.2749,462448986770
2,50,89,1977,10,2011,1,14633,9617,3894.5938,462448986770
2,50,89,1975,11,2011,1,14633,9617,3895.8481,462448986770
2,50,89,1970,12,2011,1,14633,9617,3860.7524,462448986770
2,38,89,1265,9,2011,1,15163,3881,3618.9885,462925986253
2,38,89,1263,10,2011,1,15163,3881,3635.6118,462925986253
2,38,89,1262,11,2011,1,15163,3881,3621.3530,462925986253
2,38,89,1259,12,2011,1,15163,7337,3534.7271,462925986253
2,38,89,1265,9,2011,1,15163,3881,3618.9885,462925986253
2,38,89,1263,10,2011,1,15163,3881,3635.6118,462925986253
2,38,89,1262,11,2011,1,15163,3881,3621.3530,462925986253
2,38,89,1259,12,2011,1,15163,7337,3534.7271,462925986253
2,51,89,1475,10,2011,2,28317,4333,2796.2612,728133986465
2,51,89,1474,11,2011,2,28317,4067,2854.2668,728133986465
2,51,89,1470,12,2011,2,28317,4141,2858.4233,728133986465
2,51,89,1477,1,2012,2,28317,4333,2895.1047,728133986465
2,51,89,1475,10,2011,2,28317,4333,2796.2612,728133986465
2,51,89,1474,11,2011,2,28317,4067,2854.2668,728133986465
2,51,89,1470,12,2011,2,28317,4141,2858.4233,728133986465
2,51,89,1477,1,2012,2,28317,4333,2895.1047,728133986465
2,51,89,1475,10,2011,2,28317,4333,2796.2612,728133986465
2,51,89,1474,11,2011,2,28317,4067,2854.2668,728133986465
2,51,89,1470,12,2011,2,28317,4141,2858.4233,728133986465
2,51,89,1477,1,2012,2,28317,4333,2895.1047,728133986465
2,31,89,904,10,2011,2,28942,1277,3955.3159,728860986070
2,31,89,904,11,2011,2,28942,1277,3874.3225,728860986070
2,31,89,901,12,2011,2,28942,1277,3960.0945,728860986070
2,31,89,905,1,2012,2,28942,1277,3937.1289,728860986070
2,31,89,904,10,2011,2,28765,735,3187.2771,728379986070
2,31,89,904,11,2011,2,28765,735,3248.7153,728379986070
2,31,89,901,12,2011,2,28765,735,3099.9614,728379986070
2,31,89,905,1,2012,2,28765,735,3177.7732,728379986070
2,39,89,981,10,2011,2,29357,6495,3383.0852,728925986765
2,39,89,980,11,2011,2,29357,6495,3453.3435,728925986765
2,39,89,978,12,2011,2,29357,1540,3367.1985,728925986765
2,39,89,982,1,2012,2,29357,1540,3404.8333,728925986765
2,59,89,1263,10,2011,2,29355,10352,4042.8760,728925986343
2,59,89,1262,11,2011,2,29355,10152,4007.6692,728925986343
2,59,89,1259,12,2011,2,29355,10152,3953.8389,728925986343
2,59,89,1264,1,2012,2,29355,10152,4068.7007,728925986343
2,59,89,1263,10,2011,2,29355,10352,4042.8760,728925986343
2,59,89,1262,11,2011,2,29355,10152,4007.6692,728925986343
2,59,89,1259,12,2011,2,29355,10152,3953.8389,728925986343
2,59,89,1264,1,2012,2,29355,10152,4068.7007,728925986343
2,59,89,981,10,2011,2,29355,2160,3978.3279,728925986343
2,59,89,980,11,2011,2,29355,2160,3899.9268,728925986343
2,59,89,978,12,2011,2,29355,2160,3881.5627,728925986343
2,59,89,982,1,2012,2,29355,2160,3924.7905,728925986343
2,59,89,1263,10,2011,2,29355,32285,4866.8677,728925986343
2,59,89,1262,11,2011,2,29355,32285,4620.9873,728925986343
2,59,89,1259,12,2011,2,29355,32285,4675.6445,728925986343
2,59,89,1264,1,2012,2,29355,32285,4813.1465,728925986343
2,59,89,1263,10,2011,2,29355,32285,4866.8677,728925986343
2,59,89,1262,11,2011,2,29355,32285,4620.9873,728925986343
2,59,89,1259,12,2011,2,29355,32285,4675.6445,728925986343
2,59,89,1264,1,2012,2,29355,32285,4813.1465,728925986343
2,43,89,981,10,2011,2,29352,1437,4584.7349,728925986134
2,43,89,980,11,2011,2,29352,1437,4665.5293,728925986134
2,43,89,978,12,2011,2,29352,1437,4794.8159,728925986134
2,43,89,982,1,2012,2,29352,1437,4695.6152,728925986134
2,35,89,1518,10,2011,2,29356,10696,5133.5811,728925986465
2,35,89,1517,11,2011,2,29356,10696,5264.2510,728925986465
2,35,89,1513,12,2011,2,29356,10696,5399.0063,728925986465
2,35,89,1520,1,2012,2,29356,10696,5389.1201,728925986465
2,35,89,1518,10,2011,2,29356,10696,5133.5811,728925986465
2,35,89,1517,11,2011,2,29356,10696,5264.2510,728925986465
2,35,89,1513,12,2011,2,29356,10696,5399.0063,728925986465
2,35,89,1520,1,2012,2,29356,10696,5389.1201,728925986465
2,35,89,1518,10,2011,2,29356,10696,5133.5811,728925986465
2,35,89,1517,11,2011,2,29356,10696,5264.2510,728925986465
2,35,89,1513,12,2011,2,29356,10696,5399.0063,728925986465
2,35,89,1520,1,2012,2,29356,10696,5389.1201,728925986465
2,76,89,1139,11,2011,3,2767,6028,3356.5254,077860332023
2,76,89,1136,12,2011,3,2767,5826,3355.4429,077860332023
2,76,89,1141,1,2012,3,2767,5830,3485.9446,077860332023
2,76,89,1146,2,2012,3,2767,5830,3465.6157,077860332023
2,76,89,1139,11,2011,3,2767,6028,3356.5254,077860332023
2,76,89,1136,12,2011,3,2767,5826,3355.4429,077860332023
2,76,89,1141,1,2012,3,2767,5830,3485.9446,077860332023
2,76,89,1146,2,2012,3,2767,5830,3465.6157,077860332023
2,76,89,1975,11,2011,3,2584,9295,6284.0957,077379332023
2,76,89,1970,12,2011,3,2584,9295,6320.7476,077379332023
2,76,89,1979,1,2012,3,2584,4295,6347.3086,077379332023
2,76,89,1956,2,2012,3,2584,4295,6382.8711,077379332023
2,76,89,1975,11,2011,3,2584,9295,6284.0957,077379332023
2,76,89,1970,12,2011,3,2584,9295,6320.7476,077379332023
2,76,89,1979,1,2012,3,2584,4295,6347.3086,077379332023
2,76,89,1956,2,2012,3,2584,4295,6382.8711,077379332023
2,76,89,1975,11,2011,3,2584,9295,6284.0957,077379332023
2,76,89,1970,12,2011,3,2584,9295,6320.7476,077379332023
2,76,89,1979,1,2012,3,2584,4295,6347.3086,077379332023
2,76,89,1956,2,2012,3,2584,4295,6382.8711,077379332023
2,76,89,1975,11,2011,3,2584,9295,6284.0957,077379332023
2,76,89,1970,12,2011,3,2584,9295,6320.7476,077379332023
2,76,89,1979,1,2012,3,2584,4295,6347.3086,077379332023
2,76,89,1956,2,2012,3,2584,4295,6382.8711,077379332023
2,76,89,2249,11,2011,3,2146,10051,5384.0200,077133332023
2,76,89,2243,12,2011,3,2146,10051,5461.4473,077133332023
2,76,89,2253,1,2012,3,2146,10051,5317.5400,077133332023
2,76,89,2263,2,2012,3,2146,10051,5438.7051,077133332023
2,76,89,2249,11,2011,3,2146,10051,5384.0200,077133332023
2,76,89,2243,12,2011,3,2146,10051,5461.4473,077133332023
2,76,89,2253,1,2012,3,2146,10051,5317.5400,077133332023
2,76,89,2263,2,2012,3,2146,10051,5438.7051,077133332023
2,76,89,2249,11,2011,3,2146,10051,5384.0200,077133332023
2,76,89,2243,12,2011,3,2146,10051,5461.4473,077133332023
2,76,89,2253,1,2012,3,2146,10051,5317.5400,077133332023
2,76,89,2263,2,2012,3,2146,10051,5438.7051,077133332023
2,76,89,2249,11,2011,3,2146,10051,5384.0200,077133332023
2,76,89,2243,12,2011,3,2146,10051,5461.4473,077133332023
2,76,89,2253,1,2012,3,2146,10051,5317.5400,077133332023
2,76,89,2263,2,2012,3,2146,10051,5438.7051,077133332023
2,76,89,2249,11,2011,3,2146,10051,5384.0200,077133332023
2,76,89,2243,12,2011,3,2146,10051,5461.4473,077133332023
2,76,89,2253,1,2012,3,2146,10051,5317.5400,077133332023
2,76,89,2263,2,2012,3,2146,10051,5438.7051,077133332023
2,60,89,2305,11,2011,3,3189,2800,5253.8486,077925975070
2,60,89,2300,12,2011,3,3189,2800,5375.0562,077925975070
