GHLFSAM,GRGC,GVARSTR,RFPOV,RHCALMN,RHCALYR,SROTATON,SSUSEQ,TFTOTINC,WHFNWGT,SSUID
1,80,110,983,9,2011,1,26690,4140,6266.2969,685925471108
1,80,110,981,10,2011,1,26690,4140,6447.2280,685925471108
1,80,110,980,11,2011,1,26690,4270,6141.0127,685925471108
1,80,110,978,12,2011,1,26690,4270,6062.3726,685925471108
2,48,110,983,9,2011,1,26692,2160,5392.7617,685925471179
2,48,110,981,10,2011,1,26692,2160,5385.3608,685925471179
2,48,110,980,11,2011,1,26692,2160,5273.5518,685925471179
2,48,110,978,12,2011,1,26692,2160,5345.1973,685925471179
1,25,84,906,9,2011,1,26691,2376,4634.6514,685925471125
1,25,84,904,10,2011,1,26691,2376,4619.1611,685925471125
1,25,84,904,11,2011,1,26691,2376,4605.2271,685925471125
1,25,84,901,12,2011,1,26691,2376,4605.0415,685925471125
2,21,84,1303,9,2011,1,26696,4176,5198.8521,685925471999
2,21,84,1300,10,2011,1,26696,4176,5027.7939,685925471999
2,21,84,1299,11,2011,1,26696,4471,5323.9639,685925471999
2,21,84,1296,12,2011,1,26696,4176,5404.4922,685925471999
2,21,84,983,9,2011,1,26696,1000,5198.8521,685925471999
2,21,84,981,10,2011,1,26696,1000,5027.7939,685925471999
2,21,84,980,11,2011,1,26696,1000,5323.9639,685925471999
2,21,84,978,12,2011,1,26696,1000,5404.4922,685925471999
2,21,84,1303,9,2011,1,26696,4176,5198.8521,685925471999
2,21,84,1300,10,2011,1,26696,4176,5027.7939,685925471999
2,21,84,1299,11,2011,1,26696,4471,5323.9639,685925471999
2,21,84,1296,12,2011,1,26696,4176,5404.4922,685925471999
1,17,91,1265,9,2011,1,26687,9158,5092.2744,685925467668
1,17,91,1263,10,2011,1,26687,9158,4998.0283,685925467668
1,17,91,1262,11,2011,1,26687,9158,5052.2461,685925467668
1,17,91,1259,12,2011,1,26687,9158,5086.5361,685925467668
1,17,91,1265,9,2011,1,26687,9158,5092.2744,685925467668
1,17,91,1263,10,2011,1,26687,9158,4998.0283,685925467668
1,17,91,1262,11,2011,1,26687,9158,5052.2461,685925467668
1,17,91,1259,12,2011,1,26687,9158,5086.5361,685925467668
1,5,86,906,9,2011,1,26688,4003,5124.1357,685925467999
1,5,86,904,10,2011,1,26688,4003,5100.9692,685925467999
1,5,86,904,11,2011,1,26688,4003,5131.5337,685925467999
1,5,86,901,12,2011,1,26688,4003,4970.0991,685925467999
2,1,86,2255,9,2011,1,26740,5199,13002.5732,685925583668
2,1,86,2251,10,2011,1,26740,5199,12903.6367,685925583668
2,1,86,2249,11,2011,1,26740,5199,12690.3242,685925583668
2,1,86,2243,12,2011,1,26740,5199,12365.1074,685925583668
2,1,86,2255,9,2011,1,26740,5199,13002.5732,685925583668
2,1,86,2251,10,2011,1,26740,5199,12903.6367,685925583668
2,1,86,2249,11,2011,1,26740,5199,12690.3242,685925583668
2,1,86,2243,12,2011,1,26740,5199,12365.1074,685925583668
2,1,86,2255,9,2011,1,26740,5199,13002.5732,685925583668
2,1,86,2251,10,2011,1,26740,5199,12903.6367,685925583668
2,1,86,2249,11,2011,1,26740,5199,12690.3242,685925583668
2,1,86,2243,12,2011,1,26740,5199,12365.1074,685925583668
2,1,86,2255,9,2011,1,26740,5199,13002.5732,685925583668
2,1,86,2251,10,2011,1,26740,5199,12903.6367,685925583668
2,1,86,2249,11,2011,1,26740,5199,12690.3242,685925583668
2,1,86,2243,12,2011,1,26740,5199,12365.1074,685925583668
2,1,86,2255,9,2011,1,26740,5199,13002.5732,685925583668
2,1,86,2251,10,2011,1,26740,5199,12903.6367,685925583668
2,1,86,2249,11,2011,1,26740,5199,12690.3242,685925583668
2,1,86,2243,12,2011,1,26740,5199,12365.1074,685925583668
1,98,76,906,9,2011,1,26737,958,3516.6133,685925583179
1,98,76,904,10,2011,1,26737,958,3460.3784,685925583179
1,98,76,904,11,2011,1,26737,958,3421.1494,685925583179
1,98,76,901,12,2011,1,26737,958,3325.0427,685925583179
2,72,76,906,9,2011,1,26739,2485,5353.5635,685925583470
2,72,76,904,10,2011,1,26739,2485,5244.1230,685925583470
2,72,76,904,11,2011,1,26739,2485,5284.2598,685925583470
2,72,76,901,12,2011,1,26739,2485,5143.6865,685925583470
2,72,94,1523,9,2011,1,26741,2353,8553.0000,685925583899
2,72,94,1519,10,2011,1,26741,2353,8551.6982,685925583899
2,72,94,1518,11,2011,1,26741,2941,8448.9492,685925583899
2,72,94,1514,12,2011,1,26741,2353,8582.0244,685925583899
2,72,94,1523,9,2011,1,26741,2353,8553.0000,685925583899
2,72,94,1519,10,2011,1,26741,2353,8551.6982,685925583899
2,72,94,1518,11,2011,1,26741,2941,8448.9492,685925583899
2,72,94,1514,12,2011,1,26741,2353,8582.0244,685925583899
2,72,94,1523,9,2011,1,26741,2353,8553.0000,685925583899
2,72,94,1519,10,2011,1,26741,2353,8551.6982,685925583899
2,72,94,1518,11,2011,1,26741,2941,8448.9492,685925583899
2,72,94,1514,12,2011,1,26741,2353,8582.0244,685925583899
1,90,94,1981,9,2011,1,26444,7723,4612.7173,685925246668
1,90,94,1977,10,2011,1,26444,7723,4681.1743,685925246668
1,90,94,1975,11,2011,1,26444,7723,4722.4829,685925246668
1,90,94,1970,12,2011,1,26444,12523,4791.8848,685925246668
1,90,94,1981,9,2011,1,26444,7723,4612.7173,685925246668
1,90,94,1977,10,2011,1,26444,7723,4681.1743,685925246668
1,90,94,1975,11,2011,1,26444,7723,4722.4829,685925246668
1,90,94,1970,12,2011,1,26444,12523,4791.8848,685925246668
1,90,94,1981,9,2011,1,26444,7723,4612.7173,685925246668
1,90,94,1977,10,2011,1,26444,7723,4681.1743,685925246668
1,90,94,1975,11,2011,1,26444,7723,4722.4829,685925246668
1,90,94,1970,12,2011,1,26444,12523,4791.8848,685925246668
1,90,94,1981,9,2011,1,26444,7723,4612.7173,685925246668
1,90,94,1977,10,2011,1,26444,7723,4681.1743,685925246668
1,90,94,1975,11,2011,1,26444,7723,4722.4829,685925246668
1,90,94,1970,12,2011,1,26444,12523,4791.8848,685925246668
1,86,3,1142,9,2011,1,26440,6452,4511.6978,685925246179
1,86,3,1140,10,2011,1,26440,6573,4734.3599,685925246179
1,86,3,1139,11,2011,1,26440,6573,4714.8677,685925246179
1,86,3,1136,12,2011,1,26440,6573,4672.0249,685925246179
1,86,3,1142,9,2011,1,26440,6452,4511.6978,685925246179
1,86,3,1140,10,2011,1,26440,6573,4734.3599,685925246179
1,86,3,1139,11,2011,1,26440,6573,4714.8677,685925246179
1,86,3,1136,12,2011,1,26440,6573,4672.0249,685925246179
1,78,3,1521,9,2011,1,26447,3752,4513.5571,685925246999
1,78,3,1518,10,2011,1,26447,3752,4464.5728,685925246999
1,78,3,1517,11,2011,1,26447,3752,4512.1689,685925246999
1,78,3,1513,12,2011,1,26447,3752,4502.7314,685925246999
1,78,3,1521,9,2011,1,26447,3752,4513.5571,685925246999
1,78,3,1518,10,2011,1,26447,3752,4464.5728,685925246999
1,78,3,1517,11,2011,1,26447,3752,4512.1689,685925246999
1,78,3,1513,12,2011,1,26447,3752,4502.7314,685925246999
1,78,3,1521,9,2011,1,26447,3752,4513.5571,685925246999
1,78,3,1518,10,2011,1,26447,3752,4464.5728,685925246999
1,78,3,1517,11,2011,1,26447,3752,4512.1689,685925246999
1,78,3,1513,12,2011,1,26447,3752,4502.7314,685925246999
2,74,5,1521,9,2011,1,27120,12082,5387.0635,685925938668
2,74,5,1518,10,2011,1,27120,12082,5354.8232,685925938668
2,74,5,1517,11,2011,1,27120,12082,5370.6777,685925938668
2,74,5,1513,12,2011,1,27120,12082,5383.3584,685925938668
2,74,5,1521,9,2011,1,27120,12082,5387.0635,685925938668
2,74,5,1518,10,2011,1,27120,12082,5354.8232,685925938668
2,74,5,1517,11,2011,1,27120,12082,5370.6777,685925938668
2,74,5,1513,12,2011,1,27120,12082,5383.3584,685925938668
2,74,5,1521,9,2011,1,27120,12082,5387.0635,685925938668
2,74,5,1518,10,2011,1,27120,12082,5354.8232,685925938668
2,74,5,1517,11,2011,1,27120,12082,5370.6777,685925938668
2,74,5,1513,12,2011,1,27120,12082,5383.3584,685925938668
1,64,5,1142,9,2011,1,27113,2750,5390.2524,685925938108
1,64,5,1140,10,2011,1,27113,2750,5354.0415,685925938108
1,64,5,1139,11,2011,1,27113,2750,5198.1382,685925938108
1,64,5,1136,12,2011,1,27113,2750,5266.6104,685925938108
1,64,5,1142,9,2011,1,27113,2750,5390.2524,685925938108
1,64,5,1140,10,2011,1,27113,2750,5354.0415,685925938108
1,64,5,1139,11,2011,1,27113,2750,5198.1382,685925938108
1,64,5,1136,12,2011,1,27113,2750,5266.6104,685925938108
1,58,36,1478,9,2011,1,26667,2056,11335.6699,685925451668
1,58,36,1475,10,2011,1,26667,3456,10846.5859,685925451668
1,58,36,1474,11,2011,1,26667,2871,11447.3506,685925451668
1,58,36,1470,12,2011,1,26667,2576,11202.9424,685925451668
1,58,36,1478,9,2011,1,26667,2056,11335.6699,685925451668
1,58,36,1475,10,2011,1,26667,3456,10846.5859,685925451668
1,58,36,1474,11,2011,1,26667,2871,11447.3506,685925451668
1,58,36,1470,12,2011,1,26667,2576,11202.9424,685925451668
1,58,36,1478,9,2011,1,26667,2056,11335.6699,685925451668
1,58,36,1475,10,2011,1,26667,3456,10846.5859,685925451668
1,58,36,1474,11,2011,1,26667,2871,11447.3506,685925451668
1,58,36,1470,12,2011,1,26667,2576,11202.9424,685925451668
1,50,61,1917,9,2011,1,26660,11412,5144.6250,685925451366
1,50,61,1913,10,2011,1,26660,10827,5113.8379,685925451366
1,50,61,1911,11,2011,1,26660,10827,5128.9771,685925451366
1,50,61,1906,12,2011,1,26660,10827,5141.0874,685925451366
1,50,61,1917,9,2011,1,26660,11412,5144.6250,685925451366
1,50,61,1913,10,2011,1,26660,10827,5113.8379,685925451366
1,50,61,1911,11,2011,1,26660,10827,5128.9771,685925451366
1,50,61,1906,12,2011,1,26660,10827,5141.0874,685925451366
1,50,61,1917,9,2011,1,26660,11412,5144.6250,685925451366
1,50,61,1913,10,2011,1,26660,10827,5113.8379,685925451366
1,50,61,1911,11,2011,1,26660,10827,5128.9771,685925451366
1,50,61,1906,12,2011,1,26660,10827,5141.0874,685925451366
1,50,61,1917,9,2011,1,26660,11412,5144.6250,685925451366
1,50,61,1913,10,2011,1,26660,10827,5113.8379,685925451366
1,50,61,1911,11,2011,1,26660,10827,5128.9771,685925451366
1,50,61,1906,12,2011,1,26660,10827,5141.0874,685925451366
2,43,61,983,9,2011,1,26673,2660,3636.7546,685925451899
2,43,61,981,10,2011,1,26673,2660,3659.0974,685925451899
2,43,61,980,11,2011,1,26673,2660,3626.4919,685925451899
2,43,61,978,12,2011,1,26673,2660,3461.8557,685925451899
2,43,61,983,9,2011,1,26673,0,3636.7546,685925451899
2,43,61,981,10,2011,1,26673,0,3659.0974,685925451899
2,43,61,980,11,2011,1,26673,0,3626.4919,685925451899
2,43,61,978,12,2011,1,26673,0,3461.8557,685925451899
1,40,23,904,10,2011,2,7459,927,3133.4214,315228451960
1,40,23,904,11,2011,2,7459,927,3144.2646,315228451960
1,40,23,901,12,2011,2,7459,927,3264.8186,315228451960
1,40,23,905,1,2012,2,7459,927,3436.8184,315228451960
2,36,23,1475,10,2011,2,7455,4028,2645.7717,315228451125
2,36,23,1474,11,2011,2,7455,4028,2637.9421,315228451125
2,36,23,1470,12,2011,2,7455,4028,2677.0120,315228451125
2,36,23,1477,1,2012,2,7455,4028,3104.5691,315228451125
2,36,23,1475,10,2011,2,7455,4028,2645.7717,315228451125
2,36,23,1474,11,2011,2,7455,4028,2637.9421,315228451125
2,36,23,1470,12,2011,2,7455,4028,2677.0120,315228451125
2,36,23,1477,1,2012,2,7455,4028,3104.5691,315228451125
2,36,23,1475,10,2011,2,7455,4028,2645.7717,315228451125
2,36,23,1474,11,2011,2,7455,4028,2637.9421,315228451125
2,36,23,1470,12,2011,2,7455,4028,2677.0120,315228451125
2,36,23,1477,1,2012,2,7455,4028,3104.5691,315228451125
2,43,23,1263,10,2011,2,7456,4212,2949.4956,315228451366
2,43,23,1262,11,2011,2,7456,4212,2777.8630,315228451366
2,43,23,1259,12,2011,2,7456,4212,2900.9963,315228451366
2,43,23,1264,1,2012,2,7456,4212,3058.3381,315228451366
2,43,23,1263,10,2011,2,7456,4212,2949.4956,315228451366
2,43,23,1262,11,2011,2,7456,4212,2777.8630,315228451366
2,43,23,1259,12,2011,2,7456,4212,2900.9963,315228451366
2,43,23,1264,1,2012,2,7456,4212,3058.3381,315228451366
1,32,23,981,10,2011,2,7460,902,2624.5408,315228451999
1,32,23,980,11,2011,2,7460,902,2779.1438,315228451999
1,32,23,978,12,2011,2,7460,902,2754.3647,315228451999
1,32,23,982,1,2012,2,7460,2252,2990.9568,315228451999
2,16,90,904,10,2011,2,8135,1735,2435.4646,315925000999
2,16,90,904,11,2011,2,8135,1735,2467.7751,315925000999
2,16,90,901,12,2011,2,8135,1735,2457.7703,315925000999
2,16,90,905,1,2012,2,8135,1735,2504.1692,315925000999
2,16,90,981,10,2011,2,8135,6457,2435.4646,315925000999
2,16,90,980,11,2011,2,8135,6457,2467.7751,315925000999
2,16,90,978,12,2011,2,8135,6457,2457.7703,315925000999
2,16,90,982,1,2012,2,8135,6457,2504.1692,315925000999
2,58,70,1263,10,2011,2,8772,5620,3930.4902,315925668125
2,58,70,1262,11,2011,2,8772,5620,3904.4885,315925668125
2,58,70,1259,12,2011,2,8772,5620,3973.0261,315925668125
2,58,70,1264,1,2012,2,8772,5620,4082.2148,315925668125
2,58,70,981,10,2011,2,8772,1731,3240.6252,315925668125
2,58,70,980,11,2011,2,8772,1731,3364.3572,315925668125
2,58,70,978,12,2011,2,8772,1731,3200.6223,315925668125
2,58,70,982,1,2012,2,8772,1731,3054.8313,315925668125
2,58,70,1263,10,2011,2,8772,5620,3930.4902,315925668125
2,58,70,1262,11,2011,2,8772,5620,3904.4885,315925668125
2,58,70,1259,12,2011,2,8772,5620,3973.0261,315925668125
2,58,70,1264,1,2012,2,8772,5620,4082.2148,315925668125
2,58,70,981,10,2011,2,8772,2594,3240.6252,315925668125
2,58,70,980,11,2011,2,8772,2594,3364.3572,315925668125
2,58,70,978,12,2011,2,8772,2594,3200.6223,315925668125
2,58,70,982,1,2012,2,8772,2594,3054.8313,315925668125
2,93,80,1919,10,2011,2,8999,900,6127.5596,315925808470
2,93,80,1918,11,2011,2,8999,900,5678.2993,315925808470
2,93,80,1913,12,2011,2,8999,900,5760.6211,315925808470
2,93,80,1921,1,2012,2,8999,900,5534.5488,315925808470
2,93,80,1919,10,2011,2,8999,900,6127.5596,315925808470
2,93,80,1918,11,2011,2,8999,900,5678.2993,315925808470
2,93,80,1913,12,2011,2,8999,900,5760.6211,315925808470
2,93,80,1921,1,2012,2,8999,900,5534.5488,315925808470
2,93,80,1919,10,2011,2,8999,900,6127.5596,315925808470
2,93,80,1918,11,2011,2,8999,900,5678.2993,315925808470
2,93,80,1913,12,2011,2,8999,900,5760.6211,315925808470
2,93,80,1921,1,2012,2,8999,900,5534.5488,315925808470
2,93,80,1919,10,2011,2,8999,900,6127.5596,315925808470
2,93,80,1918,11,2011,2,8999,900,5678.2993,315925808470
2,93,80,1913,12,2011,2,8999,900,5760.6211,315925808470
2,93,80,1921,1,2012,2,8999,900,5534.5488,315925808470
2,89,112,981,10,2011,2,9001,6495,4249.4155,315925808899
2,89,112,980,11,2011,2,9001,6495,4346.1045,315925808899
2,89,112,978,12,2011,2,9001,7495,4262.1694,315925808899
2,89,112,982,1,2012,2,9001,6495,4229.5117,315925808899
2,38,105,1913,10,2011,2,8933,7244,6357.7178,315925784125
2,38,105,1911,11,2011,2,8933,7244,6264.4502,315925784125
2,38,105,1906,12,2011,2,8933,7544,6191.3867,315925784125
2,38,105,1915,1,2012,2,8933,7529,5963.2446,315925784125
2,38,105,1913,10,2011,2,8933,7244,6357.7178,315925784125
2,38,105,1911,11,2011,2,8933,7244,6264.4502,315925784125
2,38,105,1906,12,2011,2,8933,7544,6191.3867,315925784125
2,38,105,1915,1,2012,2,8933,7529,5963.2446,315925784125
2,38,105,1913,10,2011,2,8933,7244,6357.7178,315925784125
2,38,105,1911,11,2011,2,8933,7244,6264.4502,315925784125
2,38,105,1906,12,2011,2,8933,7544,6191.3867,315925784125
2,38,105,1915,1,2012,2,8933,7529,5963.2446,315925784125
2,38,105,1913,10,2011,2,8933,7244,6357.7178,315925784125
2,38,105,1911,11,2011,2,8933,7244,6264.4502,315925784125
2,38,105,1906,12,2011,2,8933,7544,6191.3867,315925784125
2,38,105,1915,1,2012,2,8933,7529,5963.2446,315925784125
2,81,110,981,10,2011,2,8645,1184,4881.9302,315925471668
2,81,110,980,11,2011,2,8645,1184,4747.2061,315925471668
2,81,110,978,12,2011,2,8645,1184,4648.9136,315925471668
2,81,110,982,1,2012,2,8645,1203,4753.0337,315925471668
2,26,84,1518,10,2011,2,8643,9084,4822.7173,315925471470
2,26,84,1517,11,2011,2,8643,9112,6908.0439,315925471470
2,26,84,1513,12,2011,2,8643,8352,6865.4424,315925471470
2,26,84,1520,1,2012,2,8643,7620,7697.2778,315925471470
2,26,84,1518,10,2011,2,8643,9084,4822.7173,315925471470
2,26,84,1517,11,2011,2,8643,9112,6908.0439,315925471470
2,26,84,1513,12,2011,2,8643,8352,6865.4424,315925471470
2,26,84,1520,1,2012,2,8643,7620,7697.2778,315925471470
2,26,84,1518,10,2011,2,8643,9084,4822.7173,315925471470
2,26,84,1517,11,2011,2,8643,9112,6908.0439,315925471470
2,26,84,1513,12,2011,2,8643,8352,6865.4424,315925471470
2,26,84,1520,1,2012,2,8643,7620,7697.2778,315925471470
1,22,84,1913,10,2011,2,8642,8660,5360.9771,315925471125
1,22,84,1911,11,2011,2,8642,8660,5580.6787,315925471125
1,22,84,1906,12,2011,2,8642,8660,5541.8447,315925471125
1,22,84,1915,1,2012,2,8642,0,5355.8276,315925471125
1,22,84,1913,10,2011,2,8642,8660,5360.9771,315925471125
1,22,84,1911,11,2011,2,8642,8660,5580.6787,315925471125
1,22,84,1906,12,2011,2,8642,8660,5541.8447,315925471125
1,22,84,1915,1,2012,2,8642,0,5355.8276,315925471125
1,22,84,1913,10,2011,2,8642,8660,5360.9771,315925471125
1,22,84,1911,11,2011,2,8642,8660,5580.6787,315925471125
1,22,84,1906,12,2011,2,8642,8660,5541.8447,315925471125
1,22,84,1915,1,2012,2,8642,0,5355.8276,315925471125
1,22,84,1913,10,2011,2,8642,8660,5360.9771,315925471125
1,22,84,1911,11,2011,2,8642,8660,5580.6787,315925471125
1,22,84,1906,12,2011,2,8642,8660,5541.8447,315925471125
1,22,84,1915,1,2012,2,8642,0,5355.8276,315925471125
2,10,91,1518,10,2011,2,8636,1907,7556.6196,315925467179
2,10,91,1517,11,2011,2,8636,1907,7602.3779,315925467179
2,10,91,1513,12,2011,2,8636,2000,7657.9985,315925467179
2,10,91,1520,1,2012,2,8636,2200,8091.7373,315925467179
2,10,91,981,10,2011,2,8636,1732,7556.6196,315925467179
2,10,91,980,11,2011,2,8636,1732,7602.3779,315925467179
2,10,91,978,12,2011,2,8636,1732,7657.9985,315925467179
2,10,91,982,1,2012,2,8636,1732,8091.7373,315925467179
2,10,91,1518,10,2011,2,8636,1907,7556.6196,315925467179
2,10,91,1517,11,2011,2,8636,1907,7602.3779,315925467179
2,10,91,1513,12,2011,2,8636,2000,7657.9985,315925467179
2,10,91,1520,1,2012,2,8636,2200,8091.7373,315925467179
2,10,91,1518,10,2011,2,8636,1907,7556.6196,315925467179
2,10,91,1517,11,2011,2,8636,1907,7602.3779,315925467179
2,10,91,1513,12,2011,2,8636,2000,7657.9985,315925467179
2,10,91,1520,1,2012,2,8636,2200,8091.7373,315925467179
2,6,86,1913,10,2011,2,8635,16252,5127.0591,315925467125
2,6,86,1911,11,2011,2,8635,16252,5161.7612,315925467125
2,6,86,1906,12,2011,2,8635,16252,5138.2666,315925467125
2,6,86,1915,1,2012,2,8635,16252,5794.8286,315925467125
2,6,86,1913,10,2011,2,8635,16252,5127.0591,315925467125
2,6,86,1911,11,2011,2,8635,16252,5161.7612,315925467125
2,6,86,1906,12,2011,2,8635,16252,5138.2666,315925467125
2,6,86,1915,1,2012,2,8635,16252,5794.8286,315925467125
2,6,86,1913,10,2011,2,8635,16252,5127.0591,315925467125
2,6,86,1911,11,2011,2,8635,16252,5161.7612,315925467125
2,6,86,1906,12,2011,2,8635,16252,5138.2666,315925467125
2,6,86,1915,1,2012,2,8635,16252,5794.8286,315925467125
2,6,86,1913,10,2011,2,8635,16252,5127.0591,315925467125
2,6,86,1911,11,2011,2,8635,16252,5161.7612,315925467125
2,6,86,1906,12,2011,2,8635,16252,5138.2666,315925467125
2,6,86,1915,1,2012,2,8635,16252,5794.8286,315925467125
1,2,86,1263,10,2011,2,8639,10503,5813.8101,315925467899
1,2,86,1262,11,2011,2,8639,10503,5833.3682,315925467899
1,2,86,1259,12,2011,2,8639,10503,6018.6284,315925467899
1,2,86,1264,1,2012,2,8639,10503,5753.1968,315925467899
1,2,86,1263,10,2011,2,8639,10503,5813.8101,315925467899
1,2,86,1262,11,2011,2,8639,10503,5833.3682,315925467899
1,2,86,1259,12,2011,2,8639,10503,6018.6284,315925467899
1,2,86,1264,1,2012,2,8639,10503,5753.1968,315925467899
2,73,76,904,10,2011,2,8696,724,4435.4678,315925583179
2,73,76,904,11,2011,2,8696,724,4147.6436,315925583179
2,73,76,901,12,2011,2,8696,724,4124.0562,315925583179
2,73,76,905,1,2012,2,8696,724,4087.7363,315925583179
1,95,76,1263,10,2011,2,8699,5819,4897.6211,315925583470
1,95,76,1262,11,2011,2,8699,6443,4893.2998,315925583470
1,95,76,1259,12,2011,2,8699,5855,4906.2607,315925583470
1,95,76,1264,1,2012,2,8699,3555,5148.6079,315925583470
1,95,76,1263,10,2011,2,8699,5819,4897.6211,315925583470
1,95,76,1262,11,2011,2,8699,6443,4893.2998,315925583470
1,95,76,1259,12,2011,2,8699,5855,4906.2607,315925583470
1,95,76,1264,1,2012,2,8699,3555,5148.6079,315925583470
1,13,94,1140,10,2011,2,8698,4184,4664.0483,315925583366
1,13,94,1139,11,2011,2,8698,4184,4656.0405,315925583366
1,13,94,1136,12,2011,2,8698,4184,4736.1123,315925583366
1,13,94,1141,1,2012,2,8698,4254,4796.7485,315925583366
1,13,94,1140,10,2011,2,8698,4184,4664.0483,315925583366
1,13,94,1139,11,2011,2,8698,4184,4656.0405,315925583366
1,13,94,1136,12,2011,2,8698,4184,4736.1123,315925583366
1,13,94,1141,1,2012,2,8698,4254,4796.7485,315925583366
1,75,5,1913,10,2011,2,8387,17522,4057.1895,315925246999
1,75,5,1911,11,2011,2,8387,17522,4060.2737,315925246999
1,75,5,1906,12,2011,2,8387,17522,4058.7793,315925246999
1,75,5,1915,1,2012,2,8387,17522,4521.4692,315925246999
1,75,5,1913,10,2011,2,8387,17522,4057.1895,315925246999
1,75,5,1911,11,2011,2,8387,17522,4060.2737,315925246999
1,75,5,1906,12,2011,2,8387,17522,4058.7793,315925246999
1,75,5,1915,1,2012,2,8387,17522,4521.4692,315925246999
1,75,5,1913,10,2011,2,8387,17522,4057.1895,315925246999
1,75,5,1911,11,2011,2,8387,17522,4060.2737,315925246999
1,75,5,1906,12,2011,2,8387,17522,4058.7793,315925246999
1,75,5,1915,1,2012,2,8387,17522,4521.4692,315925246999
1,75,5,1913,10,2011,2,8387,17522,4057.1895,315925246999
1,75,5,1911,11,2011,2,8387,17522,4060.2737,315925246999
1,75,5,1906,12,2011,2,8387,17522,4058.7793,315925246999
1,75,5,1915,1,2012,2,8387,17522,4521.4692,315925246999
1,63,63,1140,10,2011,2,9100,5987,4307.9556,315925938125
1,63,63,1139,11,2011,2,9100,5987,4274.1694,315925938125
1,63,63,1136,12,2011,2,9100,5987,4264.6055,315925938125
1,63,63,1141,1,2012,2,9100,5987,4206.0444,315925938125
1,63,63,1140,10,2011,2,9100,5987,4307.9556,315925938125
1,63,63,1139,11,2011,2,9100,5987,4274.1694,315925938125
1,63,63,1136,12,2011,2,9100,5987,4264.6055,315925938125
1,63,63,1141,1,2012,2,9100,5987,4206.0444,315925938125
2,59,63,2346,10,2011,2,9113,8776,6189.5757,315925938999
2,59,63,2344,11,2011,2,9113,8776,5985.8457,315925938999
2,59,63,2338,12,2011,2,9113,8869,6015.6196,315925938999
2,59,63,2348,1,2012,2,9113,6769,5949.7256,315925938999
2,59,63,2346,10,2011,2,9113,8776,6189.5757,315925938999
2,59,63,2344,11,2011,2,9113,8776,5985.8457,315925938999
2,59,63,2338,12,2011,2,9113,8869,6015.6196,315925938999
2,59,63,2348,1,2012,2,9113,6769,5949.7256,315925938999
2,59,63,2346,10,2011,2,9113,8776,6189.5757,315925938999
2,59,63,2344,11,2011,2,9113,8776,5985.8457,315925938999
2,59,63,2338,12,2011,2,9113,8869,6015.6196,315925938999
2,59,63,2348,1,2012,2,9113,6769,5949.7256,315925938999
2,59,63,2346,10,2011,2,9113,8776,6189.5757,315925938999
2,59,63,2344,11,2011,2,9113,8776,5985.8457,315925938999
2,59,63,2338,12,2011,2,9113,8869,6015.6196,315925938999
2,59,63,2348,1,2012,2,9113,6769,5949.7256,315925938999
2,59,63,2346,10,2011,2,9113,8776,6189.5757,315925938999
2,59,63,2344,11,2011,2,9113,8776,5985.8457,315925938999
2,59,63,2338,12,2011,2,9113,8869,6015.6196,315925938999
2,59,63,2348,1,2012,2,9113,6769,5949.7256,315925938999
1,48,36,1140,10,2011,2,8604,2461,3158.1899,315925451285
1,48,36,1139,11,2011,2,8604,2461,3063.7617,315925451285
1,48,36,1136,12,2011,2,8604,2461,3092.3525,315925451285
1,48,36,1141,1,2012,2,8604,2461,3249.3594,315925451285
1,48,36,1140,10,2011,2,8604,2461,3158.1899,315925451285
1,48,36,1139,11,2011,2,8604,2461,3063.7617,315925451285
1,48,36,1136,12,2011,2,8604,2461,3092.3525,315925451285
1,48,36,1141,1,2012,2,8604,2461,3249.3594,315925451285
2,55,36,1263,10,2011,2,8602,575,4070.2366,315925451179
2,55,36,1262,11,2011,2,8602,275,4199.9263,315925451179
2,55,36,1259,12,2011,2,8602,100,4124.7139,315925451179
2,55,36,1264,1,2012,2,8602,100,5046.5435,315925451179
2,55,36,1263,10,2011,2,8602,575,4070.2366,315925451179
2,55,36,1262,11,2011,2,8602,275,4199.9263,315925451179
2,55,36,1259,12,2011,2,8602,100,4124.7139,315925451179
2,55,36,1264,1,2012,2,8602,100,5046.5435,315925451179
1,57,36,1518,10,2011,2,8621,18029,2543.7356,315925451960
1,57,36,1517,11,2011,2,8621,18029,2474.5652,315925451960
1,57,36,1513,12,2011,2,8621,9029,2581.5322,315925451960
1,57,36,1520,1,2012,2,8621,9029,2583.9260,315925451960
1,57,36,1518,10,2011,2,8621,18029,2543.7356,315925451960
1,57,36,1517,11,2011,2,8621,18029,2474.5652,315925451960
1,57,36,1513,12,2011,2,8621,9029,2581.5322,315925451960
1,57,36,1520,1,2012,2,8621,9029,2583.9260,315925451960
1,57,36,1518,10,2011,2,8621,18029,2543.7356,315925451960
1,57,36,1517,11,2011,2,8621,18029,2474.5652,315925451960
1,57,36,1513,12,2011,2,8621,9029,2581.5322,315925451960
1,57,36,1520,1,2012,2,8621,9029,2583.9260,315925451960
2,51,61,981,10,2011,2,8608,5845,4592.8828,315925451470
2,51,61,980,11,2011,2,8608,5845,4564.2905,315925451470
2,51,61,978,12,2011,2,8608,5845,4479.6953,315925451470
2,51,61,982,1,2012,2,8608,5845,5078.6499,315925451470
2,53,61,1140,10,2011,2,8620,166,3683.0693,315925451899
